 WARN  2018-04-15 14:34:40,450  Enum_Solver.java  136  found solution by enumeration  lp realx -41.0 --- Zero fixed vars :x147,x176,x347,x167,x302,x77,x175,x337,x351,x173,x189,x421,x346,x355,x63,x79,x144,x156,x220,x294,x303,x365,x105,x208,x293,x32,x146,x190,x67,x80,x168,x223,x305,x335,x366,x403,x425,x134,x155,x224,x274,x371,x73,x150,x179,x218,x328,x418,x29,x83,x276,x299,x315,x341,x369,x133,x166,x185,x329,x356,x106,x306,x336,x345,x407,x74,x163,x188,x296,x426,x86,x149,x177,x210,x225,x344,x354,x393,x28,x103,x164,x148,x316,x370,x180,x186,x331,x202,x349,x362,x44,x68,x183,x260,x300,x406,x178,x14,x78,x207,x228,x338,x352,x431,x59,x87,x108,x137,x143,x281,x325,x221,x359,x391,x24,x34,x82,x169,x201,x230,x242,x271,x277,x279,x339,x376,x33,x89,x94,x132,x174,x212,x238,x292,x312,x317,x377,x400,x422,x430,x448,x48,x76,x109,x135,x160,x229,x263,x324,x360,x368,x128,x415,x433,x451,x9,x45,x60,x69,x90,x191,x203,x154,x298,x313,x417,x423,x10,x62,x101,x115,x140,x195,x239,x270,x285,x314,x386,x396,x413,x446,x38,x43,x65,x97,x171,x198,x217,x222,x227,x245,x264,x321,x397,x401,x447,x22,x88,x113,x123,x130,x205,x236,x261,x16,x288,x295,x327,x410,x420,x428,x30,x47,x70,x104,x111,x124,x136,x157,x165,x215,x280,x308,x348,x96,x367,x382,x390,x439,x453,x3,x17,x51,x58,x184,x233,x244,x259,x275,x318,x374,x388,x392,x424,x25,x72,x119,x145,x151,x153,x181,x197,x204,x269,x286,x340,x343,x357,x381,x408,x432,x438,x419,x192,x460,x4,x36,x50,x107,x234,x255,x162,x291,x301,x214,x372,x373,x12,x26,x19,x39,x55,x98,x121,x158,x182,x194,x241,x243,x266,x332,x333,x363,x384,x254,x402,x454,x452,x13,x41,x49,x71,x116,x200,x196,x251,x235,x272,x161,x310,x342,x353,x358,x411,x437,x444,x441,x434,x456,x7,x15,x61,x114,x129,x37,x211,x248,x262,x267,x398,x93,x322,x380,x326,x409,x20,x31,x46,x75,x131,x100,x249,x252,x268,x273,x383,x416,x459,x2,x11,x23,x54,x110,x112,x118,x141,x172,x187,x226,x253,x283,x284,x304,x307,x319,x364,x387,x389,x414,x429,x199,x442,x449,x461,x21,x40,x52,x66,x91,x99,x125,x122,x206,x246,x256,x139,x311,x320,x323,x209,x127,x394,x405,x412,x450,x232,x462,x6,x27,x18,x53,x84,x117,x92,x152,x126,x237,x257,x258,x159,x290,x297,x309,x330,x375,x395,x435,x404,x443,x378,x458,  -- One fixed vars :x193,x56,x265,x142,x445,x287,x231,x457,x289,x455,x8,x440,x35,x120,x385,x361,x240,x42,x282,x427,x170,x85,x64,x334,x350,
 WARN  2018-04-15 14:34:40,450  Enum_Solver.java  282   node id is 19603
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1952
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1953
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1954
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1955
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1956
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1957
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1958
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1959
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1960
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1961
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1962
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1963
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1964
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1965
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1966
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1967
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1968
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1969
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1970
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1971
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1972
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1973
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1974
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1975
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1976
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1977
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1978
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1979
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1980
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1981
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1982
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1983
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1984
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1985
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1986
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1987
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1988
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1989
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1990
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1991
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1992
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1993
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1994
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1995
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1996
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1997
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1998
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_1999
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2000
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2001
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2002
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2003
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2004
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2005
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2006
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2007
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2008
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2009
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2010
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2011
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2012
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2013
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2014
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2015
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2016
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2017
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2018
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2019
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2020
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2021
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2022
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2023
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2024
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2025
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2026
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2027
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2028
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2029
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2030
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2031
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2032
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2033
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2034
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2035
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2036
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2037
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2038
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2039
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2040
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2041
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2042
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2043
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2044
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2045
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2046
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2047
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2048
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2049
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2050
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2051
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2052
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2053
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2054
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2055
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2056
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2057
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2058
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2059
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2060
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2061
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2062
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2063
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2064
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2065
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2066
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2067
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2068
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2069
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2070
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2071
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2072
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2073
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2074
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2075
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2076
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2077
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2078
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2079
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2080
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2081
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2082
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2083
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2084
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2085
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2086
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2087
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2088
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2089
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2090
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2091
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2092
 WARN  2018-04-15 14:34:40,512  Enum_Solver.java  285  rect list for   constraint r_2093
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2094
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2095
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2096
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2097
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2098
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2099
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2100
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2101
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2102
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2103
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2104
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2105
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2106
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2107
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2108
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2109
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2110
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2111
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2112
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2113
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2114
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2115
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2116
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2117
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2118
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2119
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2120
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2121
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2122
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2123
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2124
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2125
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2126
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2127
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2128
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2129
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2130
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2131
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2132
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2133
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2134
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2135
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2136
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2137
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2138
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2139
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2140
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2141
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2142
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2143
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2144
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2145
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2146
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2147
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2148
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2149
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2150
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2151
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2152
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2153
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2154
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2155
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2156
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2157
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2158
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2159
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2160
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2161
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2162
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2163
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2164
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2165
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2166
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2167
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2168
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2169
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2170
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2171
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2172
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2173
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2174
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2175
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2176
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2177
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2178
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2179
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2180
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2181
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2182
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2183
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2184
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2185
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2186
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2187
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2188
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2189
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2190
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2191
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2192
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2193
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2194
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2195
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2196
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2197
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2198
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2199
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2200
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2201
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2202
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2203
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2204
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2205
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2206
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2207
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2208
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2209
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2210
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2211
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2212
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2213
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2214
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2215
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2216
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2217
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2218
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2219
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2220
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2221
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2222
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2223
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2224
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2225
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2226
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2227
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2228
 WARN  2018-04-15 14:34:40,528  Enum_Solver.java  285  rect list for   constraint r_2229
